      1 Carnobacterium viridans
      1 Citrobacter freundii
      1 Eggerthella sp.
      1 Enterococcus sp.
      1 Lactococcus piscium
      1 Lelliottia amnigena
      1 Methylomonas rubra
      1 Micrococcus luteus
      1 Mycoplasma wenyonii str. Massachusetts
      1 Vagococcus sp. HS-v5
      2 Leuconostoc gelidum subsp. gasicomitatum
      2 uncultured bacterium
      2 Vagococcus sp. AER No. 101
      3 Desemzia incerta
      3 uncultured Enterococcus sp.
      3 Vagococcus sp.
      4 Brochothrix thermosphacta
      4 Pseudomonas putida
      4 Vagococcus sp. SVI4
      6 Proteus sp.
      7 Alcaligenes faecalis
      7 Peptoniphilus stercorisuis
     14 Erysipelothrix tonsillarum
     14 Proteus mirabilis
     20 Klebsiella variicola
     24 Erysipelothrix rhusiopathiae
     29 Carnobacterium sp. 7196
     53 Carnobacterium maltaromaticum
    146 Enterococcus faecium
    843 Vagococcus fluvialis
   2608 Carnobacterium divergens
