      1 Acidimicrobiia bacterium
      1 Acinetobacter gyllenbergii
      1 Acinetobacter radioresistens
      1 Acinetobacter sp.
      1 Acinetobacter sp. TUB5
      1 Carnobacterium sp.
      1 Carnobacterium sp. D5
      1 Carnobacterium sp. EK-I53
      1 Clostridium algidicarnis
      1 Keratinibaculum paraultunense
      1 Macrococcus bovicus
      1 Micrococcus luteus
      1 Mycoplasma wenyonii
      1 Neisseria subflava
      1 Pseudomonas frederiksbergensis
      1 Serratia sp. 45AAV
      1 uncultured Acinetobacter sp.
      1 uncultured Clostridiales bacterium
      1 uncultured Micrococcus sp.
      1 uncultured Staphylococcus sp.
      2 Acinetobacter larvae
      2 Carnobacterium inhibens subsp. gilichinskyi
      2 Kurthia gibsonii
      2 Pseudomonas fragi
      2 Pseudomonas graminis
      2 Vagococcus sp.
      3 Carnobacterium funditum
      4 Alcaligenes faecalis
      4 Clostridiales bacterium FK041
      4 Pseudomonas putida
      4 Staphylococcus sp.
      5 Lactobacillus sakei
      6 Erysipelothrix tonsillarum
      6 Leuconostoc carnosum
      7 uncultured bacterium
      8 Citrobacter werkmanii
      9 Lactococcus raffinolactis
      9 Leuconostoc gelidum subsp. gasicomitatum
      9 Raoultella sp.
     10 Peptostreptococcus russellii
     10 Serratia sp.
     11 Peptoniphilus stercorisuis
     12 Myroides marinus
     13 Brochothrix thermosphacta
     14 Yersinia enterocolitica
     17 Vagococcus fluvialis
     19 Macrococcus caseolyticus
     57 Enterococcus faecium
     63 Carnobacterium maltaromaticum
     82 Carnobacterium sp. 7196
    143 Acinetobacter johnsonii
    196 Erysipelothrix rhusiopathiae
    196 Weissella sp. 26KH-42
    339 Lactococcus piscium
    340 Serratia liquefaciens
   3468 Myroides phaeus
   5686 Carnobacterium divergens
